                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.0955,                 1.0404,                 1.2347,                0.90464,                0.72222,                0.78983,                0.56436,                  1.034,                 0.8004,                 1.1977,              0.0009373,              0.0009373,              0.0009373
                     21,                 1.0285,                0.95838,                 1.2113,                0.84069,                 0.7598,                0.81945,                0.60734,                 1.0696,                0.69444,                 1.2162,               0.000934,               0.000934,               0.000934
                     22,                 1.1051,                 1.0238,                 1.2233,                0.73242,                0.77406,                0.83736,                0.61583,                0.97124,                 0.6595,                 1.1237,              0.0009307,              0.0009307,              0.0009307
                     23,                 1.0291,                0.93497,                 1.1813,                0.85756,                0.76481,                0.79412,                0.56298,                 1.1423,                0.71102,                 1.2505,              0.0009274,              0.0009274,              0.0009274
                     24,                   1.07,                 0.9304,                 1.2144,                0.87366,                0.83197,                0.86725,                0.60151,                 1.0408,                0.63496,                 1.1917,              0.0009241,              0.0009241,              0.0009241
                     25,                 1.0511,                0.92404,                 1.1924,                0.94045,                0.85846,                0.90574,                0.62867,                 1.0896,                0.64091,                 1.1882,              0.0009208,              0.0009208,              0.0009208
                     26,                 1.0488,                0.94148,                 1.1991,                0.91672,                0.72778,                0.78975,                0.55999,                 1.1238,                0.75435,                 1.2659,              0.0009175,              0.0009175,              0.0009175
                     27,                0.99001,                0.88126,                 1.1767,                0.85559,                0.79944,                0.85464,                0.63129,                0.98026,                0.68774,                 1.1669,              0.0009142,              0.0009142,              0.0009142
                     28,                 1.0185,                0.87823,                 1.2055,                0.83361,                0.81319,                0.86345,                0.63504,                 1.0235,                0.68782,                 1.1689,              0.0009109,              0.0009109,              0.0009109
                     29,                 1.0319,                0.86383,                 1.1701,                0.88199,                 0.8613,                0.90301,                0.62987,                0.99348,                 0.5981,                 1.1406,              0.0009076,              0.0009076,              0.0009076
                     30,                0.99591,                0.84407,                  1.167,                 0.9148,                  0.856,                0.91463,                0.64945,                 0.9956,                0.59802,                 1.1453,              0.0009043,              0.0009043,              0.0009043
                     31,                0.97472,                0.83267,                 1.1658,                0.96418,                0.91439,                0.92126,                0.64408,                0.95559,                0.60431,                 1.1534,               0.000901,               0.000901,               0.000901
                     32,                0.98119,                0.80198,                 1.1554,                0.96822,                 0.8463,                0.89229,                 0.6082,                 1.0018,                0.61754,                 1.1733,              0.0008977,              0.0008977,              0.0008977
                     33,                 1.0162,                0.82155,                 1.1771,                0.90556,                0.85584,                0.88028,                 0.6222,                0.95032,                0.62974,                 1.1804,              0.0008944,              0.0008944,              0.0008944
                     34,                0.96027,                0.78408,                 1.1452,                 0.9002,                 0.7961,                0.87457,                0.62051,                0.97776,                 0.6346,                 1.1665,              0.0008911,              0.0008911,              0.0008911
                     35,                0.99962,                0.80191,                 1.1798,                0.91635,                0.87295,                0.90953,                0.62645,                 0.9957,                0.59439,                 1.1619,              0.0008878,              0.0008878,              0.0008878
                     36,                 0.9334,                0.77139,                 1.1443,                0.90888,                0.91857,                0.92515,                0.65287,                 1.0075,                0.55391,                 1.1666,              0.0008845,              0.0008845,              0.0008845
                     37,                0.91579,                0.73532,                  1.119,                0.85314,                0.90185,                0.87808,                0.62758,                 1.0295,                0.57951,                 1.1831,              0.0008812,              0.0008812,              0.0008812
                     38,                 1.0087,                 0.8221,                 1.1944,                0.90038,                0.92406,                0.92716,                0.60251,                0.99902,                0.57157,                 1.1956,              0.0008779,              0.0008779,              0.0008779
                     39,                0.95412,                0.78004,                 1.1484,                0.89215,                0.81296,                0.87137,                0.60952,                0.95945,                0.58064,                 1.1388,              0.0008746,              0.0008746,              0.0008746
                     40,                0.98518,                0.80243,                 1.1662,                 0.8214,                0.80925,                0.82229,                0.62271,                0.91315,                0.60717,                 1.1236,              0.0008713,              0.0008713,              0.0008713
                     41,                0.96617,                0.74028,                  1.143,                0.92987,                0.85926,                0.86519,                0.63904,                 0.9692,                0.53376,                 1.1495,               0.000868,               0.000868,               0.000868
                     42,                0.90397,                0.70898,                 1.1264,                0.95369,                0.80249,                0.86882,                0.69656,                0.88423,                0.54658,                  1.093,              0.0008647,              0.0008647,              0.0008647
                     43,                0.93232,                 0.7204,                 1.1403,                0.93901,                0.83519,                0.87447,                0.65769,                0.93133,                0.57291,                 1.1276,              0.0008614,              0.0008614,              0.0008614
                     44,                0.95268,                0.76495,                 1.1504,                0.91692,                0.91703,                0.92916,                0.66082,                0.96922,                0.51732,                 1.1306,              0.0008581,              0.0008581,              0.0008581
                     45,                0.92724,                0.72928,                 1.1352,                0.83994,                0.88796,                0.91421,                0.67838,                0.95777,                0.51468,                 1.1203,              0.0008548,              0.0008548,              0.0008548
                     46,                 0.9571,                0.72685,                  1.141,                0.93402,                0.92362,                0.93745,                0.68254,                0.92515,                0.50017,                 1.0884,              0.0008515,              0.0008515,              0.0008515
                     47,                 0.9183,                0.69523,                 1.1155,                 0.8999,                0.91022,                0.94033,                0.69794,                0.90834,                0.49928,                 1.0949,              0.0008482,              0.0008482,              0.0008482
                     48,                0.91337,                0.69515,                 1.1197,                0.85469,                0.90185,                0.91034,                0.67652,                0.95755,                0.51663,                 1.1601,              0.0008449,              0.0008449,              0.0008449
                     49,                0.92499,                0.68501,                 1.1146,                0.93381,                0.81635,                0.89196,                0.64322,                0.95853,                0.50919,                 1.1435,              0.0008416,              0.0008416,              0.0008416
                     50,                0.93162,                0.67668,                 1.1212,                0.84637,                0.83299,                0.83886,                0.65059,                0.92124,                0.58808,                 1.1193,              0.0008383,              0.0008383,              0.0008383
                     51,                0.89301,                0.68982,                 1.1233,                0.91861,                0.86071,                0.89476,                0.65425,                0.93593,                0.54865,                 1.1453,               0.000835,               0.000835,               0.000835
                     52,                0.87787,                0.66091,                 1.1121,                0.86622,                0.87323,                0.87198,                 0.6571,                0.92462,                0.53459,                 1.1233,              0.0008317,              0.0008317,              0.0008317
                     53,                0.88448,                 0.6545,                 1.1029,                 0.9245,                0.91433,                0.91051,                0.64737,                0.96721,                0.52755,                 1.1536,              0.0008284,              0.0008284,              0.0008284
                     54,                0.92412,                0.67694,                 1.1103,                0.95205,                0.91217,                0.96019,                0.67549,                 0.9427,                0.46454,                 1.1471,              0.0008251,              0.0008251,              0.0008251
                     55,                 0.9252,                0.68869,                 1.1311,                 0.8512,                0.87843,                0.90089,                 0.6719,                0.93459,                 0.4814,                 1.1211,              0.0008218,              0.0008218,              0.0008218
                     56,                0.88229,                0.66041,                  1.081,                0.96065,                0.84816,                0.90002,                0.68027,                0.93806,                0.54187,                  1.145,              0.0008185,              0.0008185,              0.0008185
                     57,                0.88767,                0.64617,                 1.1014,                0.92826,                0.89815,                0.91763,                0.66165,                 0.8923,                0.47824,                 1.1071,              0.0008152,              0.0008152,              0.0008152
                     58,                0.90256,                0.66615,                 1.1056,                0.86026,                0.92723,                0.90942,                0.65561,                0.89064,                 0.4502,                 1.1316,              0.0008119,              0.0008119,              0.0008119
                     59,                0.88759,                0.65611,                 1.0833,                0.88986,                0.91365,                0.89792,                0.64081,                0.95093,                0.50011,                 1.1591,              0.0008086,              0.0008086,              0.0008086
                     60,                0.87568,                0.66239,                  1.089,                0.92264,                0.90156,                0.90786,                0.68394,                0.93352,                0.46098,                 1.1497,              0.0008053,              0.0008053,              0.0008053
                     61,                0.85925,                0.62819,                 1.0916,                0.87189,                0.88253,                0.85495,                0.65669,                0.91685,                0.48981,                 1.1254,               0.000802,               0.000802,               0.000802
                     62,                0.87836,                0.62979,                 1.0942,                0.93684,                0.90293,                0.95448,                0.65775,                0.96687,                0.51563,                 1.1685,              0.0007987,              0.0007987,              0.0007987
                     63,                0.87827,                0.63158,                 1.0806,                0.91095,                0.88289,                0.92653,                0.64901,                0.98501,                0.50174,                 1.1782,              0.0007954,              0.0007954,              0.0007954
                     64,                0.85965,                0.61743,                 1.0795,                0.90317,                0.85842,                0.88283,                0.65907,                0.92922,                0.48787,                 1.1676,              0.0007921,              0.0007921,              0.0007921
                     65,                 0.8718,                0.62041,                  1.098,                0.84593,                0.90852,                0.92181,                0.66272,                0.92842,                0.46517,                 1.1327,              0.0007888,              0.0007888,              0.0007888
                     66,                0.81888,                 0.6065,                 1.0722,                0.89199,                0.90739,                0.92336,                0.67821,                0.90399,                0.44657,                 1.1119,              0.0007855,              0.0007855,              0.0007855
                     67,                0.82197,                0.59735,                 1.0774,                0.90206,                0.92462,                0.93379,                0.68014,                0.91631,                0.46325,                 1.1157,              0.0007822,              0.0007822,              0.0007822
                     68,                0.85184,                0.61412,                 1.0853,                0.91245,                0.93218,                0.94122,                0.64326,                0.92982,                0.46592,                 1.1235,              0.0007789,              0.0007789,              0.0007789
                     69,                0.86615,                0.62097,                 1.0889,                0.94635,                0.87882,                0.91991,                0.67161,                 0.9125,                0.46572,                 1.1185,              0.0007756,              0.0007756,              0.0007756
                     70,                0.83899,                 0.5826,                 1.0708,                 0.8851,                 0.9074,                0.87135,                0.64376,                0.95266,                0.50483,                 1.1439,              0.0007723,              0.0007723,              0.0007723
                     71,                0.84991,                0.61506,                 1.0656,                0.83695,                0.83571,                0.82682,                0.65523,                0.88211,                0.46462,                 1.1373,               0.000769,               0.000769,               0.000769
                     72,                0.84284,                0.59528,                 1.0821,                 0.8416,                0.81296,                0.82223,                0.65757,                0.93387,                0.48072,                 1.1811,              0.0007657,              0.0007657,              0.0007657
                     73,                0.85997,                0.60079,                 1.0835,                 0.9777,                0.81206,                0.86649,                0.64201,                0.97738,                0.47203,                 1.1992,              0.0007624,              0.0007624,              0.0007624
                     74,                0.84784,                0.59689,                 1.0634,                0.85998,                0.84074,                0.87203,                 0.6275,                0.97433,                0.46835,                 1.1477,              0.0007591,              0.0007591,              0.0007591
                     75,                 0.8397,                0.61326,                 1.0813,                0.95023,                0.92737,                0.98417,                0.65996,                0.94858,                0.45977,                 1.1718,              0.0007558,              0.0007558,              0.0007558
                     76,                0.85349,                0.59123,                 1.0727,                0.88852,                0.89241,                0.94069,                0.66883,                0.92655,                0.45527,                 1.1493,              0.0007525,              0.0007525,              0.0007525
                     77,                 0.8299,                0.59048,                 1.0748,                0.94513,                0.79303,                 0.8675,                0.66158,                0.92273,                 0.4569,                   1.13,              0.0007492,              0.0007492,              0.0007492
                     78,                0.79152,                0.55077,                 1.0427,                0.90741,                0.88331,                0.91399,                 0.6979,                 0.8959,                0.46166,                 1.1164,              0.0007459,              0.0007459,              0.0007459
                     79,                0.76959,                0.54261,                 1.0435,                0.96173,                0.87355,                  0.913,                0.67852,                 0.8996,                0.47281,                 1.1269,              0.0007426,              0.0007426,              0.0007426
                     80,                 0.8352,                 0.5996,                 1.0689,                0.93811,                0.91481,                0.93326,                 0.6857,                0.87777,                  0.437,                 1.0971,              0.0007393,              0.0007393,              0.0007393
                     81,                0.77502,                0.52772,                 1.0361,                 0.9211,                0.88208,                0.93236,                 0.6756,                0.91182,                0.42373,                 1.1341,               0.000736,               0.000736,               0.000736
                     82,                0.79359,                0.58544,                  1.054,                0.96345,                0.88435,                0.93021,                0.68734,                0.89212,                0.45178,                 1.1029,              0.0007327,              0.0007327,              0.0007327
                     83,                0.82143,                 0.5728,                 1.0531,                0.90799,                0.91838,                 0.9246,                0.69433,                0.88872,                 0.4284,                 1.1407,              0.0007294,              0.0007294,              0.0007294
                     84,                0.81557,                0.58259,                 1.0696,                0.90925,                0.86198,                0.91077,                0.68373,                0.88098,                0.40316,                 1.1166,              0.0007261,              0.0007261,              0.0007261
                     85,                 0.8142,                0.56374,                 1.0683,                0.92483,                0.88757,                0.88993,                0.68457,                0.92838,                 0.4766,                  1.121,              0.0007228,              0.0007228,              0.0007228
                     86,                0.77321,                0.53169,                 1.0369,                0.91237,                0.85059,                0.85725,                0.69457,                0.86534,                0.39992,                 1.1004,              0.0007195,              0.0007195,              0.0007195
                     87,                0.79353,                0.54451,                 1.0591,                0.90484,                0.85926,                0.87877,                  0.677,                0.88768,                0.43092,                 1.1067,              0.0007162,              0.0007162,              0.0007162
                     88,                0.82077,                0.57219,                 1.0556,                0.94415,                0.91783,                0.91316,                0.69202,                0.89804,                0.43451,                  1.115,              0.0007129,              0.0007129,              0.0007129
                     89,                0.79584,                0.55659,                 1.0474,                0.96993,                0.85926,                0.89974,                0.68925,                0.87109,                0.41075,                 1.0914,              0.0007096,              0.0007096,              0.0007096
                     90,                0.82258,                0.56306,                 1.0462,                0.91254,                0.94095,                 0.9528,                0.68707,                0.90118,                0.43054,                 1.1272,              0.0007063,              0.0007063,              0.0007063
                     91,                0.80762,                0.55615,                 1.0645,                0.87126,                 0.9537,                0.95539,                 0.6762,                0.93849,                0.41918,                 1.1178,               0.000703,               0.000703,               0.000703
                     92,                0.78181,                0.54861,                 1.0475,                 0.9468,                0.92378,                0.92048,                0.66183,                0.93898,                0.45919,                  1.124,              0.0006997,              0.0006997,              0.0006997
                     93,                 0.8068,                0.56349,                 1.0569,                0.93208,                0.87919,                0.93607,                 0.6912,                0.91512,                 0.4154,                 1.0958,              0.0006964,              0.0006964,              0.0006964
                     94,                0.74961,                0.51866,                   1.02,                 0.8905,                0.90683,                0.89335,                0.67156,                0.86812,                0.44547,                 1.0917,              0.0006931,              0.0006931,              0.0006931
                     95,                  0.781,                0.56424,                 1.0443,                0.90938,                0.88831,                0.89119,                0.66453,                0.88705,                0.44574,                  1.107,              0.0006898,              0.0006898,              0.0006898
                     96,                0.74062,                0.51446,                 1.0392,                0.91698,                0.86481,                0.91205,                0.69806,                0.89426,                0.42899,                 1.1222,              0.0006865,              0.0006865,              0.0006865
                     97,                0.76218,                0.51961,                 1.0288,                0.96892,                0.92037,                0.95103,                0.68228,                0.90824,                0.46805,                 1.1098,              0.0006832,              0.0006832,              0.0006832
                     98,                0.76254,                0.53687,                 1.0352,                0.93807,                0.87686,                0.91953,                 0.6938,                0.87674,                0.43007,                 1.0847,              0.0006799,              0.0006799,              0.0006799
                     99,                0.78076,                 0.5596,                 1.0454,                 0.9202,                0.91896,                 0.9248,                0.69599,                0.90384,                0.43986,                 1.1176,              0.0006766,              0.0006766,              0.0006766
                    100,                   0.78,                 0.5442,                 1.0334,                 0.8942,                0.91625,                0.92212,                0.68521,                0.87736,                0.44015,                 1.0975,              0.0006733,              0.0006733,              0.0006733
                    101,                0.77997,                0.52711,                 1.0485,                  0.945,                0.94254,                0.94451,                0.68983,                0.88693,                0.42062,                 1.0996,                0.00067,                0.00067,                0.00067
                    102,                0.77826,                0.55303,                 1.0261,                0.93301,                0.87037,                0.92314,                0.69641,                0.90099,                 0.4324,                 1.1144,              0.0006667,              0.0006667,              0.0006667
                    103,                0.79428,                0.53343,                  1.047,                0.91047,                0.88625,                0.91291,                0.68783,                0.86637,                0.40921,                 1.0772,              0.0006634,              0.0006634,              0.0006634
                    104,                0.72924,                0.50812,                 1.0235,                0.91549,                0.91018,                 0.9168,                0.69278,                0.86546,                 0.3903,                  1.088,              0.0006601,              0.0006601,              0.0006601
                    105,                0.75357,                0.49842,                 1.0181,                 0.9445,                0.90011,                0.92669,                0.70755,                0.84991,                0.41521,                 1.0824,              0.0006568,              0.0006568,              0.0006568
                    106,                0.75546,                0.53377,                 1.0297,                0.90339,                0.89128,                 0.9191,                0.71267,                  0.858,                0.41428,                 1.0985,              0.0006535,              0.0006535,              0.0006535
                    107,                0.77244,                0.52321,                 1.0522,                0.88174,                0.88517,                0.88295,                0.66109,                0.92092,                0.41578,                 1.1216,              0.0006502,              0.0006502,              0.0006502
                    108,                0.74269,                0.50316,                 1.0142,                0.91811,                0.90962,                 0.9381,                0.69011,                0.89972,                0.43078,                 1.1076,              0.0006469,              0.0006469,              0.0006469
                    109,                0.74047,                0.49619,                 1.0274,                0.94714,                0.92037,                0.93598,                0.69777,                0.88963,                0.38144,                  1.093,              0.0006436,              0.0006436,              0.0006436
                    110,                0.73827,                0.50546,                 1.0159,                 0.9516,                0.88634,                0.93077,                 0.6695,                0.94241,                0.41984,                 1.1321,              0.0006403,              0.0006403,              0.0006403
                    111,                0.72566,                0.50477,                 1.0093,                0.90388,                0.92037,                0.95143,                0.68676,                0.87919,                0.38976,                 1.0981,               0.000637,               0.000637,               0.000637
                    112,                0.73419,                0.49251,                 1.0131,                0.88182,                0.88757,                0.89541,                0.68292,                0.87353,                0.42885,                 1.0952,              0.0006337,              0.0006337,              0.0006337
                    113,                0.76175,                0.52272,                 1.0395,                0.90216,                0.89159,                0.90118,                0.70103,                0.89271,                 0.4318,                 1.1176,              0.0006304,              0.0006304,              0.0006304
                    114,                0.72745,                0.49196,                 1.0116,                0.93701,                0.84372,                0.88128,                0.67451,                0.89756,                0.40921,                 1.1222,              0.0006271,              0.0006271,              0.0006271
                    115,                0.72043,                0.49396,                 1.0252,                0.91605,                0.90943,                0.91574,                0.69478,                0.85598,                0.42231,                  1.091,              0.0006238,              0.0006238,              0.0006238
                    116,                0.72833,                0.48741,                 1.0163,                0.91698,                0.89259,                0.90329,                0.67931,                0.86835,                0.44577,                   1.12,              0.0006205,              0.0006205,              0.0006205
                    117,                0.70594,                0.48798,                 1.0117,                0.96478,                0.82389,                0.89952,                0.67711,                0.86738,                0.42307,                 1.0987,              0.0006172,              0.0006172,              0.0006172
                    118,                0.71276,                0.48653,                 1.0201,                0.89661,                0.88673,                0.93775,                0.67741,                0.88316,                0.39186,                 1.0993,              0.0006139,              0.0006139,              0.0006139
                    119,                0.69625,                0.45585,                 1.0007,                0.94403,                 0.8706,                  0.931,                0.68515,                0.89424,                0.46568,                 1.1115,              0.0006106,              0.0006106,              0.0006106
                    120,                0.73605,                0.50566,                 1.0283,                0.90792,                0.91481,                0.93594,                0.67195,                 0.8962,                0.46498,                 1.1353,              0.0006073,              0.0006073,              0.0006073
                    121,                0.71976,                 0.4991,                 1.0375,                0.92255,                0.95209,                0.94744,                0.69001,                0.87676,                0.41365,                 1.1228,               0.000604,               0.000604,               0.000604
                    122,                0.72169,                0.48047,                 1.0108,                0.92075,                0.89778,                0.92655,                0.67789,                0.91261,                0.41963,                 1.1248,              0.0006007,              0.0006007,              0.0006007
                    123,                0.69467,                0.48017,                 1.0046,                0.89595,                0.83765,                0.88481,                0.68715,                0.87741,                0.42148,                 1.1103,              0.0005974,              0.0005974,              0.0005974
                    124,                0.72371,                0.48745,                 1.0103,                0.92489,                 0.8794,                0.90204,                0.68083,                0.92384,                0.42525,                 1.1341,              0.0005941,              0.0005941,              0.0005941
                    125,                0.72624,                0.50502,                 1.0195,                 0.9094,                0.88283,                0.90735,                0.67854,                0.93158,                0.40164,                  1.152,              0.0005908,              0.0005908,              0.0005908
                    126,                0.70841,                0.48421,                 1.0006,                0.89923,                0.91775,                0.91158,                0.67462,                0.90937,                 0.4799,                 1.1266,              0.0005875,              0.0005875,              0.0005875
                    127,                0.70865,                0.48263,                 1.0165,                0.92892,                0.81584,                0.84697,                0.66159,                0.92548,                0.45917,                 1.1379,              0.0005842,              0.0005842,              0.0005842
                    128,                0.71547,                0.48057,                 1.0049,                0.90551,                0.89904,                0.89382,                0.68418,                 0.8792,                0.44388,                 1.1092,              0.0005809,              0.0005809,              0.0005809
                    129,                0.68287,                0.46571,                0.99357,                0.82895,                0.85926,                0.85655,                0.68579,                0.84942,                0.42033,                 1.0978,              0.0005776,              0.0005776,              0.0005776
                    130,                0.69967,                0.48113,                 1.0131,                0.91654,                0.88704,                0.92938,                0.68717,                0.88645,                0.39942,                 1.1149,              0.0005743,              0.0005743,              0.0005743
                    131,                0.69932,                0.44428,                0.99372,                0.89629,                0.89202,                0.93626,                0.68006,                0.87037,                0.39975,                 1.0989,               0.000571,               0.000571,               0.000571
                    132,                0.72765,                 0.4804,                 1.0124,                0.87286,                0.87743,                0.90452,                0.65951,                0.90881,                0.41741,                 1.1186,              0.0005677,              0.0005677,              0.0005677
                    133,                0.70217,                0.46501,                0.98616,                0.91997,                0.88704,                 0.9416,                0.70449,                0.85353,                 0.4286,                 1.0782,              0.0005644,              0.0005644,              0.0005644
                    134,                0.69335,                0.46865,                0.99473,                0.95021,                0.90214,                0.94046,                0.71551,                0.82193,                0.37207,                 1.0685,              0.0005611,              0.0005611,              0.0005611
                    135,                0.68585,                0.45919,                 0.9926,                0.80947,                0.92613,                0.92128,                0.70721,                 0.8535,                0.38186,                 1.0849,              0.0005578,              0.0005578,              0.0005578
                    136,                0.69112,                0.45358,                 1.0055,                0.95346,                  0.916,                 0.9527,                0.72023,                0.85205,                0.37942,                 1.0847,              0.0005545,              0.0005545,              0.0005545
                    137,                0.69662,                0.45753,                 0.9973,                0.89991,                0.88868,                0.94201,                0.69899,                0.84254,                 0.3977,                 1.0767,              0.0005512,              0.0005512,              0.0005512
                    138,                0.68355,                0.44434,                0.99968,                0.88475,                0.90072,                0.89217,                0.68467,                0.87688,                0.38648,                 1.1185,              0.0005479,              0.0005479,              0.0005479
                    139,                 0.6905,                0.46106,                 1.0016,                0.96659,                 0.9014,                 0.9301,                0.69267,                0.87891,                 0.3824,                 1.1059,              0.0005446,              0.0005446,              0.0005446
                    140,                0.66729,                0.44404,                0.98717,                 0.9531,                0.90598,                 0.9248,                0.68118,                0.91202,                0.38663,                 1.1342,              0.0005413,              0.0005413,              0.0005413
                    141,                0.69755,                0.46704,                 0.9963,                0.91161,                0.91908,                0.92854,                0.67473,                 0.8949,                0.38081,                 1.1017,               0.000538,               0.000538,               0.000538
                    142,                0.69472,                0.45019,                0.99446,                0.91646,                0.86726,                0.92393,                0.68089,                0.87923,                0.39357,                 1.1048,              0.0005347,              0.0005347,              0.0005347
                    143,                0.67878,                0.44835,                0.99291,                  0.912,                0.94797,                0.95441,                0.68589,                0.85926,                0.40716,                 1.0886,              0.0005314,              0.0005314,              0.0005314
                    144,                0.68376,                0.48631,                 1.0069,                0.92315,                0.92037,                0.92106,                0.68535,                0.94012,                0.41853,                 1.1449,              0.0005281,              0.0005281,              0.0005281
                    145,                0.66197,                0.44792,                0.99017,                0.97694,                0.91474,                  0.939,                 0.6889,                 0.8942,                0.39255,                 1.1201,              0.0005248,              0.0005248,              0.0005248
                    146,                0.64822,                 0.4492,                0.98473,                0.93194,                0.91593,                0.92089,                0.66867,                0.91078,                0.41669,                 1.1201,              0.0005215,              0.0005215,              0.0005215
                    147,                0.66519,                0.43142,                0.98907,                0.91933,                0.88704,                0.89753,                0.69756,                0.87333,                0.38329,                 1.0988,              0.0005182,              0.0005182,              0.0005182
                    148,                0.67866,                0.44815,                0.99225,                0.93253,                0.85926,                0.87625,                0.67956,                0.89962,                0.41337,                 1.1229,              0.0005149,              0.0005149,              0.0005149
                    149,                0.68641,                 0.4591,                0.99786,                0.95327,                 0.8537,                0.90311,                0.68957,                0.90705,                0.44738,                 1.1282,              0.0005116,              0.0005116,              0.0005116
                    150,                0.68732,                0.46103,                0.98705,                0.94455,                0.88251,                0.88592,                0.68706,                0.88281,                 0.4332,                 1.1039,              0.0005083,              0.0005083,              0.0005083
                    151,                0.66495,                0.44943,                 1.0094,                0.91354,                0.91939,                 0.9227,                0.69608,                0.88482,                 0.4095,                  1.124,               0.000505,               0.000505,               0.000505
                    152,                0.67203,                0.45597,                0.98393,                0.90797,                0.90599,                0.91115,                0.68656,                0.85724,                0.40704,                 1.1086,              0.0005017,              0.0005017,              0.0005017
                    153,                0.65791,                0.43431,                0.99196,                0.91876,                0.90174,                0.91669,                0.68703,                0.89511,                0.38959,                 1.1228,              0.0004984,              0.0004984,              0.0004984
                    154,                0.67064,                0.44159,                  0.985,                0.95185,                0.89259,                0.89634,                0.68604,                0.88362,                 0.3846,                 1.1294,              0.0004951,              0.0004951,              0.0004951
                    155,                0.65503,                0.42806,                0.97865,                0.91803,                0.91046,                0.92588,                0.70281,                0.89215,                0.43139,                 1.1218,              0.0004918,              0.0004918,              0.0004918
                    156,                0.62637,                0.42882,                0.96362,                0.87598,                0.85926,                0.84901,                0.67671,                0.83062,                0.41786,                 1.0898,              0.0004885,              0.0004885,              0.0004885
